time,temperature_2m (°F),relative_humidity_2m (%),dew_point_2m (°F),precipitation (inch),cloud_cover (%)
2021-03-14T12:00,38.4,38,15,0,19
2021-03-14T13:00,38.9,36,14,0.004,26
2021-03-14T14:00,38.9,36,14.1,0,32
2021-03-14T15:00,36.3,39,13.9,0.004,62
2021-03-14T16:00,33.3,34,7.6,0,32
2021-03-14T17:00,30.3,39,8.5,0,18
2021-03-14T18:00,27.3,39,5.7,0,0
2021-03-14T19:00,24.9,42,5,0,4
2021-03-14T20:00,23.1,44,4.4,0,0
2021-03-14T21:00,21.7,44,3.2,0,0
2021-03-14T22:00,20.5,45,2.7,0,0
2021-03-14T23:00,19.3,43,0.6,0,9
2021-03-15T00:00,17.7,40,-2.6,0,6
2021-03-15T01:00,16.1,43,-2.7,0,32
2021-03-15T02:00,15.6,39,-5.1,0,100
2021-03-15T03:00,15,37,-6.4,0,100
2021-03-15T04:00,14,37,-7.7,0,100
2021-03-15T05:00,12.5,37,-8.6,0,96
2021-03-15T06:00,10.8,37,-10.5,0,1
2021-03-15T07:00,9.7,36,-12,0,83
2021-03-15T08:00,11,37,-10.2,0,0
2021-03-15T09:00,11.4,35,-11.3,0,0
2021-03-15T10:00,12.2,32,-12,0,0
2021-03-15T11:00,13.9,29,-12.6,0,0
2021-03-15T12:00,15.7,26,-13,0,0
2021-03-15T13:00,17.2,24,-13.1,0,0
2021-03-15T14:00,19,23,-12.7,0,0
2021-03-15T15:00,20.3,23,-12,0,0
2021-03-15T16:00,20.8,23,-11.4,0,0
2021-03-15T17:00,20.2,24,-10.8,0,0
2021-03-15T18:00,18.9,27,-10,0,0
2021-03-15T19:00,17.5,30,-8.9,0,0
2021-03-15T20:00,16.6,31,-9,0,0
2021-03-15T21:00,16,34,-7.6,0,0
2021-03-15T22:00,15.7,36,-6.7,0,0
2021-03-15T23:00,15.6,37,-6.3,0,0
2021-03-16T00:00,15.8,36,-6.2,0,0
2021-03-16T01:00,15.9,37,-5.9,0,0
2021-03-16T02:00,16.3,36,-5.8,0,0
2021-03-16T03:00,16.6,37,-5.5,0,0
2021-03-16T04:00,16.6,37,-5.1,0,0
2021-03-16T05:00,16.6,37,-5,0,0
2021-03-16T06:00,16.6,37,-5,0,0
2021-03-16T07:00,16.6,37,-5.1,0,0
2021-03-16T08:00,17.5,33,-6.7,0,4
2021-03-16T09:00,21.9,25,-8.5,0,0
2021-03-16T10:00,25.6,20,-9.8,0,16
2021-03-16T11:00,28.7,18,-9.3,0,5
2021-03-16T12:00,31.8,17,-7.7,0,19
2021-03-16T13:00,34.6,16,-6.6,0,27
2021-03-16T14:00,36.3,15,-6.6,0,28
2021-03-16T15:00,33.2,32,6.6,0,30
2021-03-16T16:00,32.3,38,9.3,0,30
2021-03-16T17:00,31.9,37,8.3,0,10
2021-03-16T18:00,30.3,44,11.1,0,1
2021-03-16T19:00,28.5,54,13.8,0,14
2021-03-16T20:00,27.4,59,15.1,0,16
2021-03-16T21:00,27.4,63,16.6,0,17
2021-03-16T22:00,27.4,67,18.1,0,16
2021-03-16T23:00,27.5,70,19,0,22
2021-03-17T00:00,26.9,67,17.5,0,22
2021-03-17T01:00,26.2,56,12.8,0,8
2021-03-17T02:00,25.8,49,9.2,0,2
2021-03-17T03:00,25.6,45,7.4,0,0
2021-03-17T04:00,25.4,45,7,0,0
2021-03-17T05:00,25.3,46,7.6,0,0
2021-03-17T06:00,25.1,48,8.2,0,0
2021-03-17T07:00,25.1,50,9.2,0,0
2021-03-17T08:00,27.8,35,3.9,0,0
2021-03-17T09:00,33.8,30,5.7,0,0
2021-03-17T10:00,39.4,24,5.3,0,0
2021-03-17T11:00,43.8,21,6,0,0
2021-03-17T12:00,46.2,21,8.1,0,0
2021-03-17T13:00,46.6,26,13.7,0,0
2021-03-17T14:00,46.4,33,18.8,0,0
2021-03-17T15:00,45.4,37,20.8,0,0
2021-03-17T16:00,43.7,44,23.5,0,0
2021-03-17T17:00,42,60,29.1,0,0
2021-03-17T18:00,39.2,78,32.9,0,0
2021-03-17T19:00,36,90,33.4,0,29
2021-03-17T20:00,36.1,92,34,0,30
2021-03-17T21:00,36.9,90,34.3,0,30
2021-03-17T22:00,37.3,90,34.6,0,29
2021-03-17T23:00,36.9,90,34.2,0,30
2021-03-18T00:00,35.1,92,33.1,0,31
2021-03-18T01:00,34.2,93,32.3,0,38
2021-03-18T02:00,33.8,93,31.9,0,11
2021-03-18T03:00,32.9,95,31.6,0,56
2021-03-18T04:00,32.7,95,31.4,0,58
2021-03-18T05:00,32.8,95,31.5,0,10
2021-03-18T06:00,32,96,31,0,76
2021-03-18T07:00,31.9,96,30.9,0,31
2021-03-18T08:00,36.1,87,32.7,0,92
2021-03-18T09:00,37.9,83,33.2,0,90
2021-03-18T10:00,41.5,76,34.4,0,88
2021-03-18T11:00,44.7,71,35.7,0,90
2021-03-18T12:00,45.1,74,37.3,0.008,90
2021-03-18T13:00,45.4,85,41.3,0.016,90
2021-03-18T14:00,47.4,79,41.1,0.008,90
2021-03-18T15:00,46.7,88,43.5,0.008,91
2021-03-18T16:00,45.8,97,45,0.02,100
2021-03-18T17:00,44.8,100,44.8,0.028,100
2021-03-18T18:00,41.2,100,41.2,0.039,100
2021-03-18T19:00,40.7,100,40.7,0.031,100
2021-03-18T20:00,40.2,96,39.1,0.028,100
2021-03-18T21:00,38.5,100,38.4,0.031,94
2021-03-18T22:00,36.6,100,36.5,0.02,88
2021-03-18T23:00,36.3,92,34.2,0.012,90
2021-03-19T00:00,34.5,88,31.4,0.004,88
2021-03-19T01:00,33,73,25.3,0,85
2021-03-19T02:00,31.5,55,17.2,0,82
2021-03-19T03:00,29.2,50,12.8,0,44
2021-03-19T04:00,26.4,49,9.8,0,35
2021-03-19T05:00,24,50,8.3,0,38
2021-03-19T06:00,22.1,51,6.7,0,34
2021-03-19T07:00,19.7,54,5.7,0,33
2021-03-19T08:00,21.7,41,1.4,0,4
2021-03-19T09:00,21.8,41,1.6,0,22
2021-03-19T10:00,23.8,39,2.2,0,8
2021-03-19T11:00,26.7,35,2.5,0,0
2021-03-19T12:00,29.5,31,2.7,0,0
2021-03-19T13:00,32.4,28,3.1,0,0
2021-03-19T14:00,34,27,3.1,0,0
2021-03-19T15:00,35.3,25,3.2,0,0
2021-03-19T16:00,35.7,25,3.3,0,0
2021-03-19T17:00,35.3,25,3.3,0,0
2021-03-19T18:00,33.7,30,5.5,0,0
2021-03-19T19:00,29.9,36,5.8,0,0
2021-03-19T20:00,29.2,35,4.9,0,0
2021-03-19T21:00,29.2,34,4.3,0,0
2021-03-19T22:00,27.6,37,4.5,0,0
2021-03-19T23:00,25.8,42,6,0,0
2021-03-20T00:00,24.2,49,7.9,0,0
2021-03-20T01:00,23.8,53,9.1,0,0
2021-03-20T02:00,23.5,54,9.2,0,0
2021-03-20T03:00,23.4,54,9.1,0,0
2021-03-20T04:00,23.4,53,8.7,0,0
2021-03-20T05:00,23.6,53,8.8,0,0
2021-03-20T06:00,24,52,8.9,0,0
2021-03-20T07:00,24.7,51,9,0,0
2021-03-20T08:00,30.1,44,10.7,0,0
2021-03-20T09:00,37.3,32,9.9,0,0
2021-03-20T10:00,43.2,27,11.5,0,0
2021-03-20T11:00,48,25,13.8,0,0
2021-03-20T12:00,51.3,24,16,0,0
2021-03-20T13:00,53.5,24,17.3,0,0
2021-03-20T14:00,54,24,18.3,0,0
2021-03-20T15:00,54.1,25,19.3,0,0
2021-03-20T16:00,53.8,27,20.4,0,0
2021-03-20T17:00,52.1,35,25.1,0,0
2021-03-20T18:00,47.6,47,28.2,0,0
2021-03-20T19:00,41.1,55,26.4,0,0
2021-03-20T20:00,39.2,58,25.8,0,0
2021-03-20T21:00,37.5,59,24.7,0,0
2021-03-20T22:00,35.1,63,23.8,0,0
2021-03-20T23:00,33.4,65,22.9,0,0
2021-03-21T00:00,31.9,66,21.9,0,0
2021-03-21T01:00,30.8,68,21.4,0,0
2021-03-21T02:00,30.1,70,21.4,0,0
2021-03-21T03:00,29.4,72,21.6,0,0
2021-03-21T04:00,28.4,76,22,0,0
2021-03-21T05:00,27.6,79,22,0,0
2021-03-21T06:00,27.1,81,22.1,0,0
2021-03-21T07:00,26.5,83,22.1,0,0
2021-03-21T08:00,32.2,71,23.8,0,0
2021-03-21T09:00,41.3,58,27.7,0,0
2021-03-21T10:00,49.3,47,30.1,0,0
2021-03-21T11:00,52.9,41,29.8,0,0
2021-03-21T12:00,55,37,29.2,0,0
2021-03-21T13:00,56,37,29.9,0,0
2021-03-21T14:00,55.9,38,30.6,0,0
2021-03-21T15:00,55.3,36,28.7,0,0
2021-03-21T16:00,52.6,37,27.2,0,0
2021-03-21T17:00,49.7,44,28.7,0,0
2021-03-21T18:00,46.3,53,30.2,0,0
2021-03-21T19:00,41.8,63,30.1,0,0
2021-03-21T20:00,40.3,62,28.4,0,0
2021-03-21T21:00,39.7,60,26.8,0,0
2021-03-21T22:00,38.8,61,26.5,0,0
2021-03-21T23:00,37.9,66,27.4,0,0
2021-03-22T00:00,36.5,70,27.8,0,0
2021-03-22T01:00,35.4,76,28.4,0,0
2021-03-22T02:00,34,79,28.3,0,0
2021-03-22T03:00,32.2,83,27.6,0,0
2021-03-22T04:00,29.5,87,26.2,0,0
2021-03-22T05:00,29.1,88,25.8,0,0
2021-03-22T06:00,28.3,88,25.3,0,0
2021-03-22T07:00,29.2,87,25.8,0,0
2021-03-22T08:00,33,80,27.6,0,0
2021-03-22T09:00,40.7,61,28.2,0,0
2021-03-22T10:00,48.4,46,28.6,0,0
2021-03-22T11:00,54,38,29.2,0,0
2021-03-22T12:00,54.5,42,32.1,0,0
2021-03-22T13:00,53.8,48,34.5,0,0
2021-03-22T14:00,53.3,47,33.3,0,0
2021-03-22T15:00,53,44,31.7,0,0
2021-03-22T16:00,50.8,50,32.6,0,0
2021-03-22T17:00,47.6,56,32.5,0,0
2021-03-22T18:00,44.5,65,33.4,0,1
2021-03-22T19:00,40.1,76,33.2,0,1
2021-03-22T20:00,39.1,83,34.5,0,1
2021-03-22T21:00,38.8,91,36.4,0,0
2021-03-22T22:00,38.7,94,37,0,1
2021-03-22T23:00,38.4,95,37,0,0
2021-03-23T00:00,38,94,36.5,0,0
2021-03-23T01:00,36.5,95,35.2,0,0
2021-03-23T02:00,34.5,96,33.4,0,0
2021-03-23T03:00,33.7,95,32.6,0,0
2021-03-23T04:00,32.3,94,30.9,0,0
2021-03-23T05:00,32.6,93,30.7,0,0
2021-03-23T06:00,32.2,92,30.2,0,0
2021-03-23T07:00,31.8,93,29.9,0,0
2021-03-23T08:00,34.8,89,31.9,0,0
2021-03-23T09:00,41.5,78,35.3,0,0
2021-03-23T10:00,48.8,61,35.7,0,0
2021-03-23T11:00,52.6,54,36.5,0,0
2021-03-23T12:00,53.8,53,37.3,0,0
2021-03-23T13:00,55.3,47,35.5,0,0
2021-03-23T14:00,56.5,41,32.9,0,5
2021-03-23T15:00,56.2,41,32.6,0,0
2021-03-23T16:00,53.8,52,36.5,0,5
2021-03-23T17:00,50.8,71,41.9,0,0
2021-03-23T18:00,47.6,85,43.4,0,0
2021-03-23T19:00,43,95,41.8,0,2
2021-03-23T20:00,41.7,97,40.8,0,30
2021-03-23T21:00,41.1,98,40.5,0,32
2021-03-23T22:00,41.1,98,40.6,0,27
2021-03-23T23:00,40.9,98,40.3,0,29
2021-03-24T00:00,40.2,97,39.4,0,30
2021-03-24T01:00,39.2,96,38.2,0,29
2021-03-24T02:00,37.9,97,37,0,27
2021-03-24T03:00,37.9,96,36.9,0,29
2021-03-24T04:00,37.8,96,36.7,0,27
2021-03-24T05:00,37.1,97,36.2,0,29
2021-03-24T06:00,37.3,97,36.4,0,28
2021-03-24T07:00,37.3,97,36.5,0,24
2021-03-24T08:00,40.1,97,39.3,0,30
2021-03-24T09:00,45,91,42.6,0,30
2021-03-24T10:00,49.7,81,44.2,0,30
2021-03-24T11:00,52.6,76,45.1,0,30
2021-03-24T12:00,52.4,76,45.2,0,30
2021-03-24T13:00,52.3,72,43.4,0,31
2021-03-24T14:00,51.7,69,41.8,0,77
2021-03-24T15:00,51.8,68,41.8,0,88
2021-03-24T16:00,49.5,76,42.4,0,72
2021-03-24T17:00,49,79,42.7,0,66
2021-03-24T18:00,46.9,85,42.6,0,64
2021-03-24T19:00,43.2,94,41.7,0,75
2021-03-24T20:00,41.2,96,40.1,0,76
2021-03-24T21:00,42.6,93,40.6,0,82
2021-03-24T22:00,42.4,96,41.2,0,100
2021-03-24T23:00,43.1,96,42.1,0,100
2021-03-25T00:00,43.4,99,43,0,100
2021-03-25T01:00,43.1,100,43,0.004,100
2021-03-25T02:00,42.9,100,42.8,0.008,100
2021-03-25T03:00,42.8,100,42.7,0.004,100
2021-03-25T04:00,43.1,100,43,0,100
2021-03-25T05:00,43,100,42.9,0,100
2021-03-25T06:00,43.3,99,43.1,0.004,100
2021-03-25T07:00,43.9,98,43.5,0.004,100
2021-03-25T08:00,45.3,99,45.1,0.008,100
2021-03-25T09:00,46.7,100,46.7,0.004,100
2021-03-25T10:00,47.8,99,47.4,0.004,100
2021-03-25T11:00,50.2,96,49.1,0,92
2021-03-25T12:00,51.1,95,49.7,0.004,100
2021-03-25T13:00,51,96,50,0.012,90
2021-03-25T14:00,52.2,95,50.8,0.004,90
2021-03-25T15:00,53.8,91,51.1,0,93
2021-03-25T16:00,56.3,87,52.6,0,100
2021-03-25T17:00,56.3,87,52.5,0,100
2021-03-25T18:00,53.9,91,51.5,0,24
2021-03-25T19:00,49,100,49,0,49
2021-03-25T20:00,46.4,100,46.4,0,100
2021-03-25T21:00,47,100,46.9,0,100
2021-03-25T22:00,47.3,100,47.2,0,100
2021-03-25T23:00,47.4,100,47.3,0,100
2021-03-26T00:00,47.7,99,47.5,0,100
2021-03-26T01:00,47,100,46.9,0,100
2021-03-26T02:00,46.1,100,46.1,0,100
2021-03-26T03:00,45.8,100,45.7,0,100
2021-03-26T04:00,45.8,99,45.6,0,100
2021-03-26T05:00,46.2,99,46,0.004,100
2021-03-26T06:00,46.4,100,46.4,0.02,100
2021-03-26T07:00,47.2,100,47.2,0.126,100
2021-03-26T08:00,49.1,100,49,0.094,100
2021-03-26T09:00,49.9,99,49.6,0,100
2021-03-26T10:00,52.2,98,51.6,0,100
2021-03-26T11:00,52.6,98,52.1,0.004,100
2021-03-26T12:00,54,98,53.5,0.031,100
2021-03-26T13:00,54.6,98,54,0.122,100
2021-03-26T14:00,54.4,98,53.7,0.051,100
2021-03-26T15:00,54.4,99,54,0.035,100
2021-03-26T16:00,56.2,96,55.2,0.004,54
2021-03-26T17:00,57.6,94,55.8,0,26
2021-03-26T18:00,58.3,94,56.5,0,43
2021-03-26T19:00,59.4,95,57.9,0.008,75
2021-03-26T20:00,60,78,53,0.028,1
2021-03-26T21:00,57.3,64,45.2,0,1
2021-03-26T22:00,55.1,61,41.8,0,9
2021-03-26T23:00,52.6,63,40.3,0,5
2021-03-27T00:00,49.1,60,35.9,0,51
2021-03-27T01:00,46.2,62,33.7,0,88
2021-03-27T02:00,46.2,64,34.6,0,90
2021-03-27T03:00,45.4,64,33.9,0,90
2021-03-27T04:00,43.2,66,32.5,0,89
2021-03-27T05:00,41.9,67,31.8,0,60
2021-03-27T06:00,41,68,31.1,0,59
2021-03-27T07:00,40,68,30.2,0,2
2021-03-27T08:00,42.6,62,30.6,0,0
2021-03-27T09:00,44.6,58,30.9,0,12
2021-03-27T10:00,47.1,57,32.6,0,21
2021-03-27T11:00,49.7,56,34.6,0,61
2021-03-27T12:00,51.6,55,35.7,0,90
2021-03-27T13:00,51.2,55,35.8,0,100
2021-03-27T14:00,47.9,59,34.1,0,100
2021-03-27T15:00,47.4,60,34.2,0,37
2021-03-27T16:00,47.8,58,33.7,0,40
2021-03-27T17:00,46.3,62,34.2,0,44
2021-03-27T18:00,44.6,71,35.6,0,0
2021-03-27T19:00,41.2,85,37.1,0,3
2021-03-27T20:00,39.5,91,37,0,15
2021-03-27T21:00,39.5,89,36.5,0,39
2021-03-27T22:00,40,87,36.3,0,64
2021-03-27T23:00,40,85,36,0,61
2021-03-28T00:00,40,85,35.8,0,66
2021-03-28T01:00,40.3,84,35.8,0,51
2021-03-28T02:00,40.4,84,35.8,0,72
2021-03-28T03:00,40.9,83,36.2,0,100
2021-03-28T04:00,40.8,85,36.6,0,100
2021-03-28T05:00,40.8,85,36.7,0,100
2021-03-28T06:00,40.7,86,36.7,0,100
2021-03-28T07:00,40.6,86,36.6,0,100
2021-03-28T08:00,40.2,82,35.3,0,100
2021-03-28T09:00,40.9,83,36.2,0,100
2021-03-28T10:00,41.4,84,36.9,0,100
2021-03-28T11:00,41.8,84,37.3,0,100
2021-03-28T12:00,41.9,85,37.9,0.004,100
2021-03-28T13:00,41.8,88,38.6,0.012,100
2021-03-28T14:00,41.9,92,39.8,0.024,100
2021-03-28T15:00,41.6,100,41.5,0.146,100
2021-03-28T16:00,41.8,100,41.7,0.22,100
2021-03-28T17:00,43.6,100,43.6,0.343,100
2021-03-28T18:00,43.6,100,43.6,0.465,100
2021-03-28T19:00,43.8,100,43.7,0.24,100
2021-03-28T20:00,42.3,99,42,0.055,100
2021-03-28T21:00,42.1,99,41.8,0,100
2021-03-28T22:00,41,98,40.5,0,100
2021-03-28T23:00,39.5,98,39,0,100
2021-03-29T00:00,39.3,100,39.3,0.024,92
2021-03-29T01:00,39.3,100,39.3,0.047,90
2021-03-29T02:00,40.1,100,40,0.028,89
2021-03-29T03:00,41.8,96,40.7,0.008,88
2021-03-29T04:00,42.4,89,39.5,0,90
2021-03-29T05:00,39.6,78,33.2,0,0
2021-03-29T06:00,37.9,69,28.8,0,0
2021-03-29T07:00,38.6,65,27.9,0,4
2021-03-29T08:00,43.4,55,28.3,0,29
2021-03-29T09:00,43,49,25.2,0,74
2021-03-29T10:00,42.4,45,22.3,0,7
2021-03-29T11:00,42.5,42,20.9,0,8
2021-03-29T12:00,42.9,39,19.5,0,30
2021-03-29T13:00,43,39,19.4,0,18
2021-03-29T14:00,43.1,38,19.3,0,14
2021-03-29T15:00,44,36,18.5,0,2
2021-03-29T16:00,43.8,31,15.2,0,0
2021-03-29T17:00,43.5,27,11.8,0,0
2021-03-29T18:00,42.4,29,12,0,1
2021-03-29T19:00,39.4,31,11.2,0,0
2021-03-29T20:00,38.3,36,13.9,0,0
2021-03-29T21:00,35.9,39,13,0,6
2021-03-29T22:00,34.2,42,13.6,0,0
2021-03-29T23:00,33.1,43,13.1,0,0
2021-03-30T00:00,31.9,45,13.1,0,2
2021-03-30T01:00,30.6,48,13.3,0,4
2021-03-30T02:00,29.7,51,13.9,0,0
2021-03-30T03:00,29.1,56,15.3,0,0
2021-03-30T04:00,28.4,59,15.8,0,0
2021-03-30T05:00,28,62,16.7,0,0
2021-03-30T06:00,27.6,65,17.4,0,0
2021-03-30T07:00,28.2,66,18.4,0,0
2021-03-30T08:00,33.3,59,20.3,0,0
2021-03-30T09:00,38.6,50,21.7,0,0
2021-03-30T10:00,42.4,45,22.6,0,0
2021-03-30T11:00,44.4,44,23.8,0,0
2021-03-30T12:00,45,45,24.7,0,0
2021-03-30T13:00,45.4,43,24.4,0,0
2021-03-30T14:00,45.7,46,26.1,0,0
2021-03-30T15:00,45.9,48,27.5,0,0
2021-03-30T16:00,45.9,53,29.8,0,0
2021-03-30T17:00,45.7,60,32.5,0,2
2021-03-30T18:00,45.4,63,33.7,0,1
2021-03-30T19:00,44,62,31.7,0,0
2021-03-30T20:00,43.2,64,31.9,0,17
2021-03-30T21:00,43.4,62,31.1,0,24
2021-03-30T22:00,43.4,62,31.2,0,20
2021-03-30T23:00,42.7,69,33.3,0,13
2021-03-31T00:00,41.8,72,33.5,0,25
2021-03-31T01:00,41.6,73,33.7,0,20
2021-03-31T02:00,41.4,79,35.4,0,5
2021-03-31T03:00,41.1,84,36.8,0,29
2021-03-31T04:00,40.9,88,37.5,0,30
2021-03-31T05:00,40.9,89,37.8,0,29
2021-03-31T06:00,40.4,90,37.6,0,29
2021-03-31T07:00,40.9,90,38.2,0,29
2021-03-31T08:00,44.9,87,41.4,0,9
2021-03-31T09:00,49.5,81,44,0,27
2021-03-31T10:00,52.5,79,46.2,0,30
2021-03-31T11:00,55.3,76,47.9,0,46
2021-03-31T12:00,56.8,74,48.6,0,63
2021-03-31T13:00,57.5,73,48.8,0,100
2021-03-31T14:00,56.2,73,47.8,0,100
2021-03-31T15:00,55.7,74,47.5,0,92
2021-03-31T16:00,56.2,73,47.5,0,100
2021-03-31T17:00,52.6,78,45.8,0.004,100
2021-03-31T18:00,53.1,77,46.1,0,100
2021-03-31T19:00,52.3,79,46.1,0.004,100
2021-03-31T20:00,51.9,82,46.5,0.012,100
2021-03-31T21:00,50.8,87,47,0.004,100
2021-03-31T22:00,50.8,88,47.4,0.004,100
2021-03-31T23:00,50.2,91,47.8,0.004,100
2021-04-01T00:00,49.5,96,48.3,0.008,100
2021-04-01T01:00,48.8,100,48.8,0.039,100
2021-04-01T02:00,48.5,100,48.5,0.11,100
2021-04-01T03:00,47.5,100,47.5,0.134,100
2021-04-01T04:00,47,100,47,0.146,100
2021-04-01T05:00,47.5,100,47.5,0.26,100
2021-04-01T06:00,47.2,100,47.1,0.134,92
2021-04-01T07:00,46.3,100,46.3,0.11,100
2021-04-01T08:00,46.9,97,46.2,0.031,100
2021-04-01T09:00,43.2,100,43.1,0.035,100
2021-04-01T10:00,40.7,94,39.1,0.028,100
2021-04-01T11:00,40.8,91,38.4,0.02,100
2021-04-01T12:00,41,89,38.2,0.008,100
2021-04-01T13:00,45.4,66,34.6,0,100
2021-04-01T14:00,42.9,70,33.7,0.004,86
2021-04-01T15:00,44.1,63,32.3,0,100
2021-04-01T16:00,44.5,59,30.9,0,90
2021-04-01T17:00,44.3,54,28.6,0,100
2021-04-01T18:00,42,54,26.5,0,100
2021-04-01T19:00,38.8,53,23.1,0,100
2021-04-01T20:00,36.7,72,28.5,0,100
2021-04-01T21:00,34.5,70,25.6,0.02,100
2021-04-01T22:00,32.8,66,22.7,0.016,80
2021-04-01T23:00,31.7,63,20.4,0.008,85
2021-04-02T00:00,31.2,58,18.3,0.004,80
2021-04-02T01:00,30.5,54,15.7,0,74
2021-04-02T02:00,29.3,52,13.9,0,75
2021-04-02T03:00,28.2,52,12.7,0,83
2021-04-02T04:00,27.5,51,11.7,0,64
2021-04-02T05:00,27.2,50,10.9,0,50
2021-04-02T06:00,26.5,50,10.2,0,50
2021-04-02T07:00,26.2,49,9.7,0,71
2021-04-02T08:00,27.3,51,11.6,0,63
2021-04-02T09:00,29.4,49,12.6,0,16
2021-04-02T10:00,32,47,14.2,0,29
2021-04-02T11:00,34.4,46,15.9,0,72
2021-04-02T12:00,35.8,45,16.6,0,89
2021-04-02T13:00,37.2,44,17.4,0,100
2021-04-02T14:00,37.7,44,17.8,0,100
2021-04-02T15:00,37.3,46,18.3,0,100
2021-04-02T16:00,36.1,54,21,0,100
2021-04-02T17:00,34.7,53,19.3,0,91
2021-04-02T18:00,34.6,51,18.4,0,75
2021-04-02T19:00,33.7,57,20.2,0,54
2021-04-02T20:00,32.4,49,15.5,0,100
2021-04-02T21:00,30,49,13,0,37
2021-04-02T22:00,29.2,50,13,0,68
2021-04-02T23:00,28.5,53,13.5,0,100
2021-04-03T00:00,28.3,55,14,0,94
2021-04-03T01:00,27.6,57,14.4,0,4
2021-04-03T02:00,26.2,62,15,0,47
2021-04-03T03:00,25.8,65,15.7,0,4
2021-04-03T04:00,25.6,67,16,0,0
2021-04-03T05:00,25.4,68,16.4,0,0
2021-04-03T06:00,25.3,70,16.8,0,0
2021-04-03T07:00,25.9,70,17.6,0,0
2021-04-03T08:00,29.5,61,17.6,0,0
2021-04-03T09:00,34.2,44,14.6,0,0
2021-04-03T10:00,37.3,33,11.1,0,0
2021-04-03T11:00,39.6,28,9.1,0,0
2021-04-03T12:00,41.8,27,9.8,0,0
2021-04-03T13:00,43.6,25,9.8,0,0
2021-04-03T14:00,45.4,23,9.5,0,0
2021-04-03T15:00,45.8,21,8.4,0,0
2021-04-03T16:00,46,21,8.3,0,0
2021-04-03T17:00,45.4,28,13.8,0,0
2021-04-03T18:00,41.8,57,27.4,0,0
2021-04-03T19:00,36.3,71,27.6,0,0
2021-04-03T20:00,35.1,47,16.7,0,0
2021-04-03T21:00,35.3,47,17,0,0
2021-04-03T22:00,33.7,50,17.2,0,0
2021-04-03T23:00,32.7,52,16.9,0,0
2021-04-04T00:00,31.4,57,18.1,0,0
2021-04-04T01:00,30.6,59,18,0,0
2021-04-04T02:00,29.6,62,18.2,0,0
2021-04-04T03:00,28.8,65,18.4,0,0
2021-04-04T04:00,27.8,67,18.4,0,0
2021-04-04T05:00,27.4,70,19,0,0
2021-04-04T06:00,27,74,19.9,0,0
2021-04-04T07:00,28,74,20.9,0,0
2021-04-04T08:00,34.1,57,20.4,0,0
2021-04-04T09:00,42.4,38,18.3,0,0
2021-04-04T10:00,47.1,32,18.4,0,2
2021-04-04T11:00,50.3,28,18.4,0,0
2021-04-04T12:00,52.4,28,19.8,0,4
2021-04-04T13:00,54.6,25,19.8,0,1
2021-04-04T14:00,56.3,25,21.2,0,25
2021-04-04T15:00,57.1,26,22.2,0,28
2021-04-04T16:00,56.9,27,22.9,0,28
2021-04-04T17:00,56.1,28,23.4,0,30
2021-04-04T18:00,53.5,34,25.6,0,29
2021-04-04T19:00,50.5,35,23.8,0,30
2021-04-04T20:00,49.6,39,25.6,0,56
2021-04-04T21:00,48.1,41,25.5,0,53
2021-04-04T22:00,46.6,45,26.5,0,56
2021-04-04T23:00,45.8,48,27.4,0,80
2021-04-05T00:00,45.4,50,27.7,0,87
2021-04-05T01:00,45.1,51,27.8,0,89
2021-04-05T02:00,43.7,51,26.8,0.004,100
2021-04-05T03:00,40.5,59,27.2,0.008,100
2021-04-05T04:00,37.5,72,29.2,0.016,100
2021-04-05T05:00,36.9,73,29.1,0.016,100
2021-04-05T06:00,37,70,28.2,0.012,100
2021-04-05T07:00,37.3,68,27.6,0.008,60
2021-04-05T08:00,40.4,63,28.8,0.008,100
2021-04-05T09:00,41.5,56,27.1,0,100
2021-04-05T10:00,40.7,60,27.8,0.004,100
2021-04-05T11:00,43.6,58,30,0.039,80
2021-04-05T12:00,43.9,61,31.5,0.02,100
2021-04-05T13:00,41.1,71,32.6,0.012,86
2021-04-05T14:00,39.6,87,36.1,0.024,60
2021-04-05T15:00,40.9,88,37.4,0.024,100
2021-04-05T16:00,41.1,88,37.8,0.008,48
2021-04-05T17:00,42.8,81,37.3,0.004,18
2021-04-05T18:00,43.6,72,35.3,0,53
2021-04-05T19:00,43.1,68,33.4,0,80
2021-04-05T20:00,43,66,32.4,0,39
2021-04-05T21:00,42.4,68,32.4,0,66
2021-04-05T22:00,42.3,67,32,0,57
2021-04-05T23:00,41.9,67,31.9,0,73
2021-04-06T00:00,41.7,69,32.1,0,91
2021-04-06T01:00,41.6,70,32.6,0,53
2021-04-06T02:00,41.7,71,32.8,0,100
2021-04-06T03:00,41.8,71,33.1,0,100
2021-04-06T04:00,41.9,72,33.6,0,100
2021-04-06T05:00,42.3,72,33.9,0,100
2021-04-06T06:00,41.4,75,34.1,0,100
2021-04-06T07:00,41.8,75,34.5,0,92
2021-04-06T08:00,43.6,69,34.2,0,70
2021-04-06T09:00,46.8,65,35.5,0,48
2021-04-06T10:00,49.9,61,36.9,0,43
2021-04-06T11:00,53.5,55,37.6,0,100
2021-04-06T12:00,54,53,37.3,0,100
2021-04-06T13:00,55.3,50,37.2,0,85
2021-04-06T14:00,54.5,53,37.6,0,100
2021-04-06T15:00,51.9,60,38.3,0,100
2021-04-06T16:00,51.9,59,38.1,0,35
